FQDN System Name,IP Address,Network,Network Range,Broadcast Address,VLAN,VLAN number,Physical System,Logical Net,Logical Interface,Network Scope,TOR switch used
iftpq1.idmz.q1.tdnqa.hzl.ilx.com,10.53.34.2/27,IDMZ,10.53.34.0/27,10.53.34.31,HZLS-93COLO-TDNI1-A-NONJBO-1,2520,phys-iftpq1,IDMZ,IDMZHYPER,Business Site,YES
iftpq2.idmz.q1.tdnqa.hzl.ilx.com,10.53.34.3/27,IDMZ,10.53.34.0/27,10.53.34.31,HZLS-93COLO-TDNI1-A-NONJBO-1,2520,phys-iftpq1,IDMZ,IDMZHYPER,Business Site,YES
incaq1.filer.q1.tdnqa.hzl.ilx.com,10.181.198.29/24,FILER,10.181.198.0/24,10.181.198.255,HZLS-93COLO-TDNH1-A-STORAGE-1,2503,incaserverq1,PROD,PRODHYPER,Business Site,YES
incaq1.idcm.q1.tdnqa.hzl.ilx.com,10.179.8.79/23,IDCM,10.179.8.0/23,10.179.9.255,HZL-COLO-MCE2-IDCM-1,2509,incaserverq1,PROD,PRODHYPER,Business Site,YES
incaq1.main.q1.tdnqa.hzl.ilx.com,10.181.196.79/23,MAIN,10.181.196.0/23,10.181.197.255,HZLS-93COLO-TDNH1-A-MAIN-1,2502,incaserverq1,PROD,PRODHYPER,Business Site,YES
incaq1.out.q1.tdnqa.hzl.ilx.com,10.53.30.79/23,OUT,10.53.30.0/23,10.53.31.255,HZLS-93COLO-TDNH1-A-JUMBO-1,2501,incaserverq1,PROD,PRODHYPER,Business Site,YES
ldapq1.apphost.q1.tdnqa.hzl.ilx.com,10.53.35.68/27,APPHOST,10.53.35.64/27,10.53.35.95,HZLS-93COLO-TDNM1-A-APPHOST-1,2546,netsrvq1,NETCOMMS,PRODPDNHYPER,Business Site,YES
ldapq1.filer.q1.tdnqa.hzl.ilx.com,10.181.198.3/24,FILER,10.181.198.0/24,10.181.198.255,HZLS-93COLO-TDNH1-A-STORAGE-1,2503,netsrvq1,PROD,PRODPDNHYPER,Business Site,YES
ldapq1.idcm.q1.tdnqa.hzl.ilx.com,10.179.8.25/23,IDCM,10.179.8.0/23,10.179.9.255,HZL-COLO-MCE2-IDCM-1,2509,netsrvq1,PROD,PRODPDNHYPER,Business Site,YES
ldapq1.main.q1.tdnqa.hzl.ilx.com,10.181.196.25/23,MAIN,10.181.196.0/23,10.181.197.255,HZLS-93COLO-TDNH1-A-MAIN-1,2502,netsrvq1,PROD,PRODPDNHYPER,Business Site,YES
ldapq1.out.q1.tdnqa.hzl.ilx.com,10.53.30.25/23,OUT,10.53.30.0/23,10.53.31.255,HZLS-93COLO-TDNH1-A-JUMBO-1,2501,netsrvq1,PROD,PRODPDNHYPER,Business Site,YES
ldapq2.apphost.q1.tdnqa.hzl.ilx.com,10.53.35.75/27,APPHOST,10.53.35.64/27,10.53.35.95,HZLS-93COLO-TDNM1-A-APPHOST-1,2546,netsrvq2,NETCOMMS,PRODPDNHYPER,Business Site,YES
ldapq2.filer.q1.tdnqa.hzl.ilx.com,10.181.198.10/24,FILER,10.181.198.0/24,10.181.198.255,HZLS-93COLO-TDNH1-A-STORAGE-1,2503,netsrvq2,PROD,PRODPDNHYPER,Business Site,YES
ldapq2.idcm.q1.tdnqa.hzl.ilx.com,10.179.8.32/23,IDCM,10.179.8.0/23,10.179.9.255,HZL-COLO-MCE2-IDCM-1,2509,netsrvq2,PROD,PRODPDNHYPER,Business Site,YES
ldapq2.main.q1.tdnqa.hzl.ilx.com,10.181.196.32/23,MAIN,10.181.196.0/23,10.181.197.255,HZLS-93COLO-TDNH1-A-MAIN-1,2502,netsrvq2,PROD,PRODPDNHYPER,Business Site,YES
ldapq2.out.q1.tdnqa.hzl.ilx.com,10.53.30.32/23,OUT,10.53.30.0/23,10.53.31.255,HZLS-93COLO-TDNH1-A-JUMBO-1,2501,netsrvq2,PROD,PRODPDNHYPER,Business Site,YES
levelq1.a.arbi40.q1.tdnqa.hzl.ilx.com,10.179.12.8/27,A.ARBI40,10.179.12.0/27,10.179.12.31,HZL-COLO-MCE2-ARBI1-1,1700,bookq1,ARBI40,ARBI40,Business Silo,
levelq1.feed.q1.tdnqa.hzl.ilx.com,10.179.10.25/25,FEED,10.179.10.0/25,10.179.10.127,HZL-COLO-MCE2-FEED-1,1800,bookq1,FEED,FEED,Business Site,
levelq1.filer.q1.tdnqa.hzl.ilx.com,10.181.198.18/24,FILER,10.181.198.0/24,10.181.198.255,HZLS-93COLO-TDNH1-A-STORAGE-1,2503,bookq1,PROD,PRODHYPER,Business Site,YES
levelq1.idcm.q1.tdnqa.hzl.ilx.com,10.179.8.66/23,IDCM,10.179.8.0/23,10.179.9.255,HZL-COLO-MCE2-IDCM-1,2509,bookq1,PROD,PRODHYPER,Business Site,YES
levelq1.main.q1.tdnqa.hzl.ilx.com,10.181.196.66/23,MAIN,10.181.196.0/23,10.181.197.255,HZLS-93COLO-TDNH1-A-MAIN-1,2502,bookq1,PROD,PRODHYPER,Business Site,YES
levelq1.out.q1.tdnqa.hzl.ilx.com,10.53.30.66/23,OUT,10.53.30.0/23,10.53.31.255,HZLS-93COLO-TDNH1-A-JUMBO-1,2501,bookq1,PROD,PRODHYPER,Business Site,YES
liffeq1.a1.exch.q1.tdnqa.hzl.ilx.com,159.44.249.73/26,A1.EXCH,159.44.249.64/26,159.44.249.127,HZL-COLO-MCE2-EXCHANGEA-1,1501,dtpfepcq1a,EXCH,EXCH,Business Site,
liffeq1.a2.exch.q1.tdnqa.hzl.ilx.com,159.44.249.74/26,A2.EXCH,159.44.249.64/26,159.44.249.127,HZL-COLO-MCE2-EXCHANGEA-1,1501,dtpfepcq1a,EXCH,EXCH,Business Site,
liffeq1.b1.exch.q1.tdnqa.hzl.ilx.com,159.44.253.73/26,B1.EXCH,159.44.253.64/26,159.44.253.127,HZL-COLO-MCE2-EXCHANGEB-1,1601,dtpfepcq1a,EXCH,EXCH,Business Site,
liffeq1.b2.exch.q1.tdnqa.hzl.ilx.com,159.44.253.74/26,B2.EXCH,159.44.253.64/26,159.44.253.127,HZL-COLO-MCE2-EXCHANGEB-1,1601,dtpfepcq1a,EXCH,EXCH,Business Site,
liffeq1.feed.q1.tdnqa.hzl.ilx.com,10.179.10.5/25,FEED,10.179.10.0/25,10.179.10.127,HZL-COLO-MCE2-FEED-1,1800,dtpfepcq1a,FEED,FEED,Business Site,
liffeq1.fepc.q1.tdnqa.hzl.ilx.com,10.179.10.133/25,FEPC,10.179.10.128/25,10.179.10.255,HZL-COLO-MCE2-FEPC-1,1801,dtpfepcq1a,FEPC,FEPC,Business Site,
liffeq1.idcm.q1.tdnqa.hzl.ilx.com,10.179.8.43/23,IDCM,10.179.8.0/23,10.179.9.255,HZL-COLO-MCE2-IDCM-1,2509,dtpfepcq1a,PROD,PRODHYPER,Business Site,YES
liffeq1.main.q1.tdnqa.hzl.ilx.com,10.181.196.43/23,MAIN,10.181.196.0/23,10.181.197.255,HZLS-93COLO-TDNH1-A-MAIN-1,2502,dtpfepcq1a,PROD,PRODHYPER,Business Site,YES
liffeq1.out.q1.tdnqa.hzl.ilx.com,10.53.30.43/23,OUT,10.53.30.0/23,10.53.31.255,HZLS-93COLO-TDNH1-A-JUMBO-1,2501,dtpfepcq1a,PROD,PRODHYPER,Business Site,YES
liffeq2.a1.exch.q1.tdnqa.hzl.ilx.com,159.44.249.97/26,A1.EXCH,159.44.249.64/26,159.44.249.127,HZL-COLO-MCE2-EXCHANGEA-1,1501,dtpfepcq2a,EXCH,EXCH,Business Site,
liffeq2.a2.exch.q1.tdnqa.hzl.ilx.com,159.44.249.98/26,A2.EXCH,159.44.249.64/26,159.44.249.127,HZL-COLO-MCE2-EXCHANGEA-1,1501,dtpfepcq2a,EXCH,EXCH,Business Site,
liffeq2.b1.exch.q1.tdnqa.hzl.ilx.com,159.44.253.97/26,B1.EXCH,159.44.253.64/26,159.44.253.127,HZL-COLO-MCE2-EXCHANGEB-1,1601,dtpfepcq2a,EXCH,EXCH,Business Site,
liffeq2.b2.exch.q1.tdnqa.hzl.ilx.com,159.44.253.98/26,B2.EXCH,159.44.253.64/26,159.44.253.127,HZL-COLO-MCE2-EXCHANGEB-1,1601,dtpfepcq2a,EXCH,EXCH,Business Site,
liffeq2.feed.q1.tdnqa.hzl.ilx.com,10.179.10.17/25,FEED,10.179.10.0/25,10.179.10.127,HZL-COLO-MCE2-FEED-1,1800,dtpfepcq2a,FEED,FEED,Business Site,
liffeq2.fepc.q1.tdnqa.hzl.ilx.com,10.179.10.145/25,FEPC,10.179.10.128/25,10.179.10.255,HZL-COLO-MCE2-FEPC-1,1801,dtpfepcq2a,FEPC,FEPC,Business Site,
liffeq2.idcm.q1.tdnqa.hzl.ilx.com,10.179.8.55/23,IDCM,10.179.8.0/23,10.179.9.255,HZL-COLO-MCE2-IDCM-1,2509,dtpfepcq2a,PROD,PRODHYPER,Business Site,YES
liffeq2.main.q1.tdnqa.hzl.ilx.com,10.181.196.55/23,MAIN,10.181.196.0/23,10.181.197.255,HZLS-93COLO-TDNH1-A-MAIN-1,2502,dtpfepcq2a,PROD,PRODHYPER,Business Site,YES
liffeq2.out.q1.tdnqa.hzl.ilx.com,10.53.30.55/23,OUT,10.53.30.0/23,10.53.31.255,HZLS-93COLO-TDNH1-A-JUMBO-1,2501,dtpfepcq2a,PROD,PRODHYPER,Business Site,YES
loonieq1.a1.exch.q1.tdnqa.hzl.ilx.com,159.44.249.75/26,A1.EXCH,159.44.249.64/26,159.44.249.127,HZL-COLO-MCE2-EXCHANGEA-1,1501,dtpfepcq1a,EXCH,EXCH,Business Site,
loonieq1.a2.exch.q1.tdnqa.hzl.ilx.com,159.44.249.76/26,A2.EXCH,159.44.249.64/26,159.44.249.127,HZL-COLO-MCE2-EXCHANGEA-1,1501,dtpfepcq1a,EXCH,EXCH,Business Site,
loonieq1.b1.exch.q1.tdnqa.hzl.ilx.com,159.44.253.75/26,B1.EXCH,159.44.253.64/26,159.44.253.127,HZL-COLO-MCE2-EXCHANGEB-1,1601,dtpfepcq1a,EXCH,EXCH,Business Site,
loonieq1.b2.exch.q1.tdnqa.hzl.ilx.com,159.44.253.76/26,B2.EXCH,159.44.253.64/26,159.44.253.127,HZL-COLO-MCE2-EXCHANGEB-1,1601,dtpfepcq1a,EXCH,EXCH,Business Site,
loonieq1.feed.q1.tdnqa.hzl.ilx.com,10.179.10.6/25,FEED,10.179.10.0/25,10.179.10.127,HZL-COLO-MCE2-FEED-1,1800,dtpfepcq1a,FEED,FEED,Business Site,
loonieq1.fepc.q1.tdnqa.hzl.ilx.com,10.179.10.134/25,FEPC,10.179.10.128/25,10.179.10.255,HZL-COLO-MCE2-FEPC-1,1801,dtpfepcq1a,FEPC,FEPC,Business Site,
loonieq1.idcm.q1.tdnqa.hzl.ilx.com,10.179.8.44/23,IDCM,10.179.8.0/23,10.179.9.255,HZL-COLO-MCE2-IDCM-1,2509,dtpfepcq1a,PROD,PRODHYPER,Business Site,YES
loonieq1.main.q1.tdnqa.hzl.ilx.com,10.181.196.44/23,MAIN,10.181.196.0/23,10.181.197.255,HZLS-93COLO-TDNH1-A-MAIN-1,2502,dtpfepcq1a,PROD,PRODHYPER,Business Site,YES
loonieq1.out.q1.tdnqa.hzl.ilx.com,10.53.30.44/23,OUT,10.53.30.0/23,10.53.31.255,HZLS-93COLO-TDNH1-A-JUMBO-1,2501,dtpfepcq1a,PROD,PRODHYPER,Business Site,YES
loonieq2.a1.exch.q1.tdnqa.hzl.ilx.com,159.44.249.99/26,A1.EXCH,159.44.249.64/26,159.44.249.127,HZL-COLO-MCE2-EXCHANGEA-1,1501,dtpfepcq2a,EXCH,EXCH,Business Site,
loonieq2.a2.exch.q1.tdnqa.hzl.ilx.com,159.44.249.100/26,A2.EXCH,159.44.249.64/26,159.44.249.127,HZL-COLO-MCE2-EXCHANGEA-1,1501,dtpfepcq2a,EXCH,EXCH,Business Site,
loonieq2.b1.exch.q1.tdnqa.hzl.ilx.com,159.44.253.99/26,B1.EXCH,159.44.253.64/26,159.44.253.127,HZL-COLO-MCE2-EXCHANGEB-1,1601,dtpfepcq2a,EXCH,EXCH,Business Site,
loonieq2.b2.exch.q1.tdnqa.hzl.ilx.com,159.44.253.100/26,B2.EXCH,159.44.253.64/26,159.44.253.127,HZL-COLO-MCE2-EXCHANGEB-1,1601,dtpfepcq2a,EXCH,EXCH,Business Site,
loonieq2.feed.q1.tdnqa.hzl.ilx.com,10.179.10.18/25,FEED,10.179.10.0/25,10.179.10.127,HZL-COLO-MCE2-FEED-1,1800,dtpfepcq2a,FEED,FEED,Business Site,
loonieq2.fepc.q1.tdnqa.hzl.ilx.com,10.179.10.146/25,FEPC,10.179.10.128/25,10.179.10.255,HZL-COLO-MCE2-FEPC-1,1801,dtpfepcq2a,FEPC,FEPC,Business Site,
loonieq2.idcm.q1.tdnqa.hzl.ilx.com,10.179.8.56/23,IDCM,10.179.8.0/23,10.179.9.255,HZL-COLO-MCE2-IDCM-1,2509,dtpfepcq2a,PROD,PRODHYPER,Business Site,YES
loonieq2.main.q1.tdnqa.hzl.ilx.com,10.181.196.56/23,MAIN,10.181.196.0/23,10.181.197.255,HZLS-93COLO-TDNH1-A-MAIN-1,2502,dtpfepcq2a,PROD,PRODHYPER,Business Site,YES
loonieq2.out.q1.tdnqa.hzl.ilx.com,10.53.30.56/23,OUT,10.53.30.0/23,10.53.31.255,HZLS-93COLO-TDNH1-A-JUMBO-1,2501,dtpfepcq2a,PROD,PRODHYPER,Business Site,YES
mailsrvq1.apphost.q1.tdnqa.hzl.ilx.com,10.53.35.86/27,APPHOST,10.53.35.64/27,10.53.35.95,HZLS-93COLO-TDNM1-A-APPHOST-1,2546,netsrvq1,NETCOMMS,PRODPDNHYPER,Business Site,YES
mailsrvq1.filer.q1.tdnqa.hzl.ilx.com,10.181.198.2/24,FILER,10.181.198.0/24,10.181.198.255,HZLS-93COLO-TDNH1-A-STORAGE-1,2503,netsrvq1,PROD,PRODPDNHYPER,Business Site,YES
mailsrvq1.idcm.q1.tdnqa.hzl.ilx.com,10.179.8.24/23,IDCM,10.179.8.0/23,10.179.9.255,HZL-COLO-MCE2-IDCM-1,2509,netsrvq1,PROD,PRODPDNHYPER,Business Site,YES
mailsrvq1.main.q1.tdnqa.hzl.ilx.com,10.181.196.24/23,MAIN,10.181.196.0/23,10.181.197.255,HZLS-93COLO-TDNH1-A-MAIN-1,2502,netsrvq1,PROD,PRODPDNHYPER,Business Site,YES
mailsrvq1.out.q1.tdnqa.hzl.ilx.com,10.53.30.24/23,OUT,10.53.30.0/23,10.53.31.255,HZLS-93COLO-TDNH1-A-JUMBO-1,2501,netsrvq1,PROD,PRODPDNHYPER,Business Site,YES
mailsrvq2.apphost.q1.tdnqa.hzl.ilx.com,10.53.35.74/27,APPHOST,10.53.35.64/27,10.53.35.95,HZLS-93COLO-TDNM1-A-APPHOST-1,2546,netsrvq2,NETCOMMS,PRODPDNHYPER,Business Site,YES
mailsrvq2.filer.q1.tdnqa.hzl.ilx.com,10.181.198.9/24,FILER,10.181.198.0/24,10.181.198.255,HZLS-93COLO-TDNH1-A-STORAGE-1,2503,netsrvq2,PROD,PRODPDNHYPER,Business Site,YES
mailsrvq2.idcm.q1.tdnqa.hzl.ilx.com,10.179.8.31/23,IDCM,10.179.8.0/23,10.179.9.255,HZL-COLO-MCE2-IDCM-1,2509,netsrvq2,PROD,PRODPDNHYPER,Business Site,YES
mailsrvq2.main.q1.tdnqa.hzl.ilx.com,10.181.196.31/23,MAIN,10.181.196.0/23,10.181.197.255,HZLS-93COLO-TDNH1-A-MAIN-1,2502,netsrvq2,PROD,PRODPDNHYPER,Business Site,YES
mailsrvq2.out.q1.tdnqa.hzl.ilx.com,10.53.30.31/23,OUT,10.53.30.0/23,10.53.31.255,HZLS-93COLO-TDNH1-A-JUMBO-1,2501,netsrvq2,PROD,PRODPDNHYPER,Business Site,YES
martq1.a.livetkr.q1.tdnqa.hzl.ilx.com,10.179.12.70/27,A.LIVETKR,10.179.12.64/27,10.179.12.95,HZL-COLO-MCE2-LIVETKR1-1,1511,tdneodq1,TKR,TKR,Business Site,
martq1.a.sitetkr.q1.tdnqa.hzl.ilx.com,10.179.12.115/27,A.SITETKR,10.179.12.96/27,10.179.12.127,HZL-COLO-MCE2-UP4TKR1-2,1512,tdneodq1,TKR,TKR,Business Site,
martq1.b.livetkr.q1.tdnqa.hzl.ilx.com,10.179.12.134/27,B.LIVETKR,10.179.12.128/27,10.179.12.159,HZL-COLO-MCE2-LIVETKR2-1,1611,tdneodq1,TKR,TKR,Business Site,
martq1.b.sitetkr.q1.tdnqa.hzl.ilx.com,10.179.12.179/27,B.SITETKR,10.179.12.160/27,10.179.12.191,HZL-COLO-MCE2-UP4TKR2-2,1612,tdneodq1,TKR,TKR,Business Site,
martq1.filer.q1.tdnqa.hzl.ilx.com,10.181.198.21/24,FILER,10.181.198.0/24,10.181.198.255,HZLS-93COLO-TDNH1-A-STORAGE-1,2503,tdneodq1,PROD,PRODHYPER,Business Site,YES
martq1.idcm.q1.tdnqa.hzl.ilx.com,10.179.8.69/23,IDCM,10.179.8.0/23,10.179.9.255,HZL-COLO-MCE2-IDCM-1,2509,tdneodq1,PROD,PRODHYPER,Business Site,YES
martq1.main.q1.tdnqa.hzl.ilx.com,10.181.196.69/23,MAIN,10.181.196.0/23,10.181.197.255,HZLS-93COLO-TDNH1-A-MAIN-1,2502,tdneodq1,PROD,PRODHYPER,Business Site,YES
martq1.out.q1.tdnqa.hzl.ilx.com,10.53.30.69/23,OUT,10.53.30.0/23,10.53.31.255,HZLS-93COLO-TDNH1-A-JUMBO-1,2501,tdneodq1,PROD,PRODHYPER,Business Site,YES
mashieq1.a.arbi10.q1.tdnqa.hzl.ilx.com,10.179.12.199/27,A.ARBI10,10.179.12.192/27,10.179.12.223,HZL-COLO-MCE2-ARBI1-2,1702,itcfepcq1b,ARBI10,ARBI10,Business Silo,
mashieq1.a1.etg.q1.tdnqa.hzl.ilx.com,10.110.17.139/25,A1.ETG,10.110.17.128/25,10.110.17.255,PPE_ERB-Hash-LAN-A,817,itcfepcq1b,ETG,ETG,Business Site,
mashieq1.b1.etg.q1.tdnqa.hzl.ilx.com,10.110.18.139/25,B1.ETG,10.110.18.128/25,10.110.18.255,PPE_ERB-Hash-LAN-B,818,itcfepcq1b,ETG,ETG,Business Site,
mashieq1.filer.q1.tdnqa.hzl.ilx.com,10.181.198.36/24,FILER,10.181.198.0/24,10.181.198.255,HZLS-93COLO-TDNH1-A-STORAGE-1,2503,itcfepcq1b,PROD,PRODHYPER,Business Site,YES
mashieq1.gtdl.q1.tdnqa.hzl.ilx.com,10.179.11.6/26,GTDL,10.179.11.0/26,10.179.11.63,HZL-COLO-MCE2-GTDL-1,1802,itcfepcq1b,GTDL,GTDL,Business Site,
mashieq1.idcm.q1.tdnqa.hzl.ilx.com,10.179.8.90/23,IDCM,10.179.8.0/23,10.179.9.255,HZL-COLO-MCE2-IDCM-1,2509,itcfepcq1b,PROD,PRODHYPER,Business Site,YES
mashieq1.log.q1.tdnqa.hzl.ilx.com,10.179.11.70/26,LOG,10.179.11.64/26,10.179.11.127,HZL-COLO-MCE2-LOG1-1,1803,itcfepcq1b,LOG,LOG,Business Silo,
mashieq1.main.q1.tdnqa.hzl.ilx.com,10.181.196.90/23,MAIN,10.181.196.0/23,10.181.197.255,HZLS-93COLO-TDNH1-A-MAIN-1,2502,itcfepcq1b,PROD,PRODHYPER,Business Site,YES
mashieq1.out.q1.tdnqa.hzl.ilx.com,10.53.30.90/23,OUT,10.53.30.0/23,10.53.31.255,HZLS-93COLO-TDNH1-A-JUMBO-1,2501,itcfepcq1b,PROD,PRODHYPER,Business Site,YES
mdnq1.a1.exch.q1.tdnqa.hzl.ilx.com,159.44.249.103/26,A1.EXCH,159.44.249.64/26,159.44.249.127,HZL-COLO-MCE2-EXCHANGEA-1,1501,dtpfepcq2n,EXCH,EXCH,Business Site,
mdnq1.a2.exch.q1.tdnqa.hzl.ilx.com,159.44.249.104/26,A2.EXCH,159.44.249.64/26,159.44.249.127,HZL-COLO-MCE2-EXCHANGEA-1,1501,dtpfepcq2n,EXCH,EXCH,Business Site,
mdnq1.b1.exch.q1.tdnqa.hzl.ilx.com,159.44.253.103/26,B1.EXCH,159.44.253.64/26,159.44.253.127,HZL-COLO-MCE2-EXCHANGEB-1,1601,dtpfepcq2n,EXCH,EXCH,Business Site,
mdnq1.b2.exch.q1.tdnqa.hzl.ilx.com,159.44.253.104/26,B2.EXCH,159.44.253.64/26,159.44.253.127,HZL-COLO-MCE2-EXCHANGEB-1,1601,dtpfepcq2n,EXCH,EXCH,Business Site,
mdnq1.feed.q1.tdnqa.hzl.ilx.com,10.179.10.20/25,FEED,10.179.10.0/25,10.179.10.127,HZL-COLO-MCE2-FEED-1,1800,dtpfepcq2n,FEED,FEED,Business Site,
mdnq1.fepc.q1.tdnqa.hzl.ilx.com,10.179.10.148/25,FEPC,10.179.10.128/25,10.179.10.255,HZL-COLO-MCE2-FEPC-1,1801,dtpfepcq2n,FEPC,FEPC,Business Site,
mdnq1.idcm.q1.tdnqa.hzl.ilx.com,10.179.8.58/23,IDCM,10.179.8.0/23,10.179.9.255,HZL-COLO-MCE2-IDCM-1,2509,dtpfepcq2n,PROD,PRODHYPER,Business Site,YES
mdnq1.main.q1.tdnqa.hzl.ilx.com,10.181.196.58/23,MAIN,10.181.196.0/23,10.181.197.255,HZLS-93COLO-TDNH1-A-MAIN-1,2502,dtpfepcq2n,PROD,PRODHYPER,Business Site,YES
mdnq1.out.q1.tdnqa.hzl.ilx.com,10.53.30.58/23,OUT,10.53.30.0/23,10.53.31.255,HZLS-93COLO-TDNH1-A-JUMBO-1,2501,dtpfepcq2n,PROD,PRODHYPER,Business Site,YES
mdnq2.a1.exch.q1.tdnqa.hzl.ilx.com,159.44.249.79/26,A1.EXCH,159.44.249.64/26,159.44.249.127,HZL-COLO-MCE2-EXCHANGEA-1,1501,dtpfepcq1n,EXCH,EXCH,Business Site,
mdnq2.a2.exch.q1.tdnqa.hzl.ilx.com,159.44.249.80/26,A2.EXCH,159.44.249.64/26,159.44.249.127,HZL-COLO-MCE2-EXCHANGEA-1,1501,dtpfepcq1n,EXCH,EXCH,Business Site,
mdnq2.b1.exch.q1.tdnqa.hzl.ilx.com,159.44.253.79/26,B1.EXCH,159.44.253.64/26,159.44.253.127,HZL-COLO-MCE2-EXCHANGEB-1,1601,dtpfepcq1n,EXCH,EXCH,Business Site,
mdnq2.b2.exch.q1.tdnqa.hzl.ilx.com,159.44.253.80/26,B2.EXCH,159.44.253.64/26,159.44.253.127,HZL-COLO-MCE2-EXCHANGEB-1,1601,dtpfepcq1n,EXCH,EXCH,Business Site,
mdnq2.feed.q1.tdnqa.hzl.ilx.com,10.179.10.8/25,FEED,10.179.10.0/25,10.179.10.127,HZL-COLO-MCE2-FEED-1,1800,dtpfepcq1n,FEED,FEED,Business Site,
mdnq2.fepc.q1.tdnqa.hzl.ilx.com,10.179.10.136/25,FEPC,10.179.10.128/25,10.179.10.255,HZL-COLO-MCE2-FEPC-1,1801,dtpfepcq1n,FEPC,FEPC,Business Site,
mdnq2.idcm.q1.tdnqa.hzl.ilx.com,10.179.8.46/23,IDCM,10.179.8.0/23,10.179.9.255,HZL-COLO-MCE2-IDCM-1,2509,dtpfepcq1n,PROD,PRODHYPER,Business Site,YES
mdnq2.main.q1.tdnqa.hzl.ilx.com,10.181.196.46/23,MAIN,10.181.196.0/23,10.181.197.255,HZLS-93COLO-TDNH1-A-MAIN-1,2502,dtpfepcq1n,PROD,PRODHYPER,Business Site,YES
mdnq2.out.q1.tdnqa.hzl.ilx.com,10.53.30.46/23,OUT,10.53.30.0/23,10.53.31.255,HZLS-93COLO-TDNH1-A-JUMBO-1,2501,dtpfepcq1n,PROD,PRODHYPER,Business Site,YES
mendq1.filer.q1.tdnqa.hzl.ilx.com,10.181.198.25/24,FILER,10.181.198.0/24,10.181.198.255,HZLS-93COLO-TDNH1-A-STORAGE-1,2503,tdneodq1,PROD,PRODHYPER,Business Site,YES
mendq1.idcm.q1.tdnqa.hzl.ilx.com,10.179.8.73/23,IDCM,10.179.8.0/23,10.179.9.255,HZL-COLO-MCE2-IDCM-1,2509,tdneodq1,PROD,PRODHYPER,Business Site,YES
mendq1.main.q1.tdnqa.hzl.ilx.com,10.181.196.73/23,MAIN,10.181.196.0/23,10.181.197.255,HZLS-93COLO-TDNH1-A-MAIN-1,2502,tdneodq1,PROD,PRODHYPER,Business Site,YES
mendq1.out.q1.tdnqa.hzl.ilx.com,10.53.30.73/23,OUT,10.53.30.0/23,10.53.31.255,HZLS-93COLO-TDNH1-A-JUMBO-1,2501,tdneodq1,PROD,PRODHYPER,Business Site,YES
monetdbq1.idcm.q1.tdnqa.hzl.ilx.com,10.179.8.124/23,IDCM,10.179.8.0/23,10.179.9.255,HZL-COLO-MCE2-IDCM-1,2509,monetq1,PROD,PRODHYPER,Business Site,YES
monetdbq1.main.q1.tdnqa.hzl.ilx.com,10.181.196.124/23,MAIN,10.181.196.0/23,10.181.197.255,HZLS-93COLO-TDNH1-A-MAIN-1,2502,monetq1,PROD,PRODHYPER,Business Site,YES
monetdbq1.out.q1.tdnqa.hzl.ilx.com,10.53.30.128/23,OUT,10.53.30.0/23,10.53.31.255,HZLS-93COLO-TDNH1-A-JUMBO-1,2501,monetq1,PROD,PRODHYPER,Business Site,YES
nasdq1.a1.exch.q1.tdnqa.hzl.ilx.com,159.44.249.109/26,A1.EXCH,159.44.249.64/26,159.44.249.127,HZL-COLO-MCE2-EXCHANGEA-1,1501,dtpfepcq2n,EXCH,EXCH,Business Site,
nasdq1.a2.exch.q1.tdnqa.hzl.ilx.com,159.44.249.110/26,A2.EXCH,159.44.249.64/26,159.44.249.127,HZL-COLO-MCE2-EXCHANGEA-1,1501,dtpfepcq2n,EXCH,EXCH,Business Site,
nasdq1.b1.exch.q1.tdnqa.hzl.ilx.com,159.44.253.109/26,B1.EXCH,159.44.253.64/26,159.44.253.127,HZL-COLO-MCE2-EXCHANGEB-1,1601,dtpfepcq2n,EXCH,EXCH,Business Site,
nasdq1.b2.exch.q1.tdnqa.hzl.ilx.com,159.44.253.110/26,B2.EXCH,159.44.253.64/26,159.44.253.127,HZL-COLO-MCE2-EXCHANGEB-1,1601,dtpfepcq2n,EXCH,EXCH,Business Site,
nasdq1.feed.q1.tdnqa.hzl.ilx.com,10.179.10.23/25,FEED,10.179.10.0/25,10.179.10.127,HZL-COLO-MCE2-FEED-1,1800,dtpfepcq2n,FEED,FEED,Business Site,
nasdq1.fepc.q1.tdnqa.hzl.ilx.com,10.179.10.151/25,FEPC,10.179.10.128/25,10.179.10.255,HZL-COLO-MCE2-FEPC-1,1801,dtpfepcq2n,FEPC,FEPC,Business Site,
nasdq1.idcm.q1.tdnqa.hzl.ilx.com,10.179.8.61/23,IDCM,10.179.8.0/23,10.179.9.255,HZL-COLO-MCE2-IDCM-1,2509,dtpfepcq2n,PROD,PRODHYPER,Business Site,YES
nasdq1.main.q1.tdnqa.hzl.ilx.com,10.181.196.61/23,MAIN,10.181.196.0/23,10.181.197.255,HZLS-93COLO-TDNH1-A-MAIN-1,2502,dtpfepcq2n,PROD,PRODHYPER,Business Site,YES
nasdq1.out.q1.tdnqa.hzl.ilx.com,10.53.30.61/23,OUT,10.53.30.0/23,10.53.31.255,HZLS-93COLO-TDNH1-A-JUMBO-1,2501,dtpfepcq2n,PROD,PRODHYPER,Business Site,YES
